Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
37,13,White,1,16,1,1,1
37,7,Black,1,40,0,1,1
45,10,Black,1,40,0,1,1
29,13,White,0,50,1,1,1
56,13,White,0,20,0,1,1
50,14,White,0,40,0,1,1
20,9,White,0,30,0,1,1
26,13,White,0,40,0,1,1
41,15,White,0,60,1,1,1
21,9,White,0,40,0,1,1
48,3,White,0,50,0,1,1
22,10,White,0,40,0,1,1
37,12,White,0,35,0,1,1
47,10,Black,0,30,1,1,1
61,13,White,0,40,0,1,1
47,14,White,0,40,1,1,1
37,9,White,0,25,0,1,1
46,11,Black,1,40,0,1,1
42,9,White,0,48,0,1,1
41,9,White,1,40,0,1,1
33,5,White,0,40,0,1,1
24,13,White,0,35,0,1,1
27,12,White,0,40,0,1,1
40,13,White,0,39,0,1,1
56,6,White,0,40,0,1,1
35,16,White,0,55,0,1,1
24,11,White,0,40,0,1,1
73,10,White,1,1,0,1,1
36,10,White,0,50,0,1,1
31,13,White,0,50,1,1,1
50,9,Black,0,45,0,0,0
36,9,Black,0,40,0,1,1
37,9,Black,0,40,1,1,1
26,13,White,1,55,0,1,1
20,9,White,0,40,0,1,1
58,13,White,0,40,1,1,1
45,13,White,0,40,1,1,1
33,13,White,0,40,0,0,0
31,13,White,1,40,0,1,1
44,15,White,0,60,1,1,1
19,10,White,1,30,0,1,1
54,9,Black,0,50,1,1,1
31,14,White,0,40,0,1,1
27,9,White,0,35,0,1,1
36,10,White,0,40,1,1,1
47,10,White,0,40,0,1,1
35,13,White,0,45,0,1,1
42,2,White,0,55,1,1,1
45,13,White,1,40,0,1,1
70,9,White,0,40,0,1,1
27,8,Black,1,44,0,1,1
36,9,White,0,60,1,1,1
23,9,White,0,40,0,1,1
25,13,White,0,50,0,1,1
45,10,White,0,45,1,1,1
24,9,White,0,30,0,1,1
90,12,White,0,50,1,1,1
50,9,White,0,44,1,1,1
37,9,White,0,99,1,1,1
31,10,White,1,40,0,1,1
17,7,White,0,40,0,1,1
26,10,Black,0,38,0,1,1
41,16,White,0,60,0,1,1
50,9,White,0,60,1,1,1
45,9,White,0,80,0,1,1
54,10,White,0,55,1,1,1
54,9,White,0,40,0,1,1
38,9,White,0,40,0,1,1
22,9,White,1,38,0,1,1
43,9,White,0,40,0,1,1
19,9,White,1,30,0,0,0
30,13,White,0,40,1,1,1
31,5,White,1,40,0,0,0
42,9,White,0,40,0,1,1
48,10,White,0,40,1,1,1
56,10,Black,0,35,1,1,1
21,10,White,0,36,0,1,1
45,13,White,0,40,0,1,1
37,15,White,0,40,1,1,1
38,13,White,0,30,0,1,1
34,10,White,0,50,0,1,1
29,9,White,0,40,0,1,1
24,9,White,0,40,0,1,1
79,14,White,1,23,0,0,0
35,12,White,0,55,0,1,1
39,6,White,0,70,0,1,1
73,4,White,0,12,0,1,1
57,11,White,1,40,0,1,1
35,13,White,0,50,0,1,1
60,9,White,0,32,0,1,1
19,10,Black,1,40,0,0,0
54,9,White,0,40,0,1,1
53,13,White,0,40,0,1,1
23,10,White,1,40,0,1,1
57,10,White,0,48,1,1,1
27,6,White,1,48,0,1,1
25,9,Black,0,40,0,1,1
38,9,Black,0,40,0,1,1
48,10,Black,0,60,1,1,1
24,9,White,1,45,0,1,1
67,10,White,0,40,0,1,1
20,9,Black,0,35,0,1,1
38,16,Asian-Pac-Islander,0,40,1,1,1
54,4,White,0,40,0,1,1
20,10,White,0,40,0,1,1
57,6,White,0,55,0,1,1
34,13,White,0,44,0,1,1
34,9,White,0,49,0,1,1
80,9,White,1,16,0,1,1
40,9,White,1,40,0,1,1
19,7,White,0,35,0,1,1
35,10,White,0,56,0,1,1
21,9,White,1,40,0,1,1
59,7,White,0,40,0,1,1
53,10,White,0,40,1,1,1
41,11,White,1,40,1,1,1
59,9,White,0,55,0,1,1
21,10,White,1,35,0,0,0
52,2,Black,0,40,0,1,1
48,3,White,0,40,0,1,1
24,8,Black,0,40,0,1,1
49,15,White,0,40,1,1,1
19,9,White,0,50,0,1,1
50,9,White,1,40,0,1,1
39,12,White,0,60,1,1,1
25,9,Black,1,40,0,1,1
66,4,Asian-Pac-Islander,1,40,0,1,1
30,10,White,0,40,0,1,1
49,14,White,0,80,1,1,1
40,10,White,0,45,0,1,1
38,6,White,0,40,0,1,1
25,7,White,0,40,0,1,1
51,9,White,0,37,1,1,1
23,13,White,1,40,0,1,1
60,5,White,0,67,1,1,1
44,9,White,0,60,1,1,1
53,15,White,0,60,1,1,1
66,13,White,0,20,1,1,1
18,9,White,1,45,0,0,0
44,11,Amer-Indian-Eskimo,0,40,0,1,1
38,9,Black,0,40,1,1,1
30,13,White,0,40,1,1,1
36,9,White,0,42,0,1,1
38,10,White,0,40,1,1,1
31,13,White,1,45,0,1,1
26,7,White,1,35,0,1,1
23,10,White,0,25,0,1,1
58,13,White,1,40,0,1,1
44,13,White,0,40,0,1,1
59,15,White,0,40,1,1,1
36,10,White,0,40,0,1,1
42,10,White,1,52,1,1,1
17,7,White,1,20,0,1,1
59,6,White,1,15,0,1,1
22,10,White,0,40,0,1,1
40,13,White,0,45,0,1,1
36,13,Black,0,40,0,1,1
19,9,White,1,15,0,0,0
49,9,White,1,25,1,1,1
18,10,White,0,40,0,0,0
38,9,White,0,25,0,1,1
48,9,Black,0,40,0,1,1
53,9,White,0,40,1,0,0
33,12,White,0,46,0,1,1
34,11,White,1,40,0,1,1
41,14,White,0,50,1,1,1
20,12,White,1,20,0,0,0
58,9,White,0,40,0,1,1
52,6,White,0,40,0,1,1
45,10,White,0,47,1,1,1
37,4,Black,0,40,0,1,1
48,9,White,0,40,0,1,1
40,13,White,0,40,1,1,1
29,13,White,0,45,0,1,1
33,11,Asian-Pac-Islander,0,10,0,1,1
51,9,White,0,24,0,0,0
48,9,Black,0,48,0,1,1
36,13,White,1,40,0,1,1
31,10,White,1,35,0,1,1
41,10,White,0,50,0,1,1
29,13,White,0,40,0,1,1
20,10,White,0,40,0,1,1
53,13,White,0,40,1,1,1
37,9,White,1,40,0,1,1
28,13,White,1,35,0,1,1
27,13,White,1,40,0,1,1
57,1,White,0,40,0,0,0
23,10,White,1,40,0,1,1
25,11,White,0,56,1,1,1
63,10,White,0,38,0,1,1
65,10,White,0,18,0,1,1
77,9,White,1,40,0,1,1
32,9,White,0,40,0,1,1
40,9,White,0,40,1,1,1
67,9,White,1,40,0,1,1
35,9,Asian-Pac-Islander,1,40,0,1,1
24,14,White,1,40,0,1,1
53,16,White,0,50,1,1,1
37,14,Black,0,40,1,1,1
44,10,Black,1,40,0,1,1
25,7,White,1,40,0,0,0
17,7,White,1,20,0,1,1
47,11,White,0,60,1,1,1
62,6,Black,0,40,0,1,1
39,12,White,0,60,0,1,1
18,7,White,0,30,0,0,0
32,10,White,1,40,0,1,1
25,13,Black,1,40,1,1,1
30,9,White,0,65,1,1,1
47,14,White,0,50,1,1,1
40,6,White,0,40,0,1,1
38,9,White,0,40,0,1,1
41,14,White,0,40,1,1,1
21,10,White,0,20,0,1,1
32,12,White,0,48,1,1,1
54,4,Black,0,50,0,1,1
31,1,Amer-Indian-Eskimo,0,25,0,1,1
42,11,White,0,40,0,1,1
23,6,White,0,40,0,1,1
18,9,White,1,33,0,1,1
65,4,White,1,12,0,0,0
37,10,White,0,50,0,1,1
53,12,Amer-Indian-Eskimo,1,40,0,1,1
50,9,White,0,84,0,1,1
64,9,White,1,40,1,1,1
55,14,White,0,60,0,1,1
63,13,White,0,40,1,1,1
53,10,Other,1,45,0,1,1
18,7,White,0,40,0,1,1
33,7,White,0,40,0,1,1
62,7,Black,1,40,0,1,1
56,14,White,0,48,1,1,1
58,14,White,0,43,1,1,1
33,6,White,1,38,0,1,1
58,9,White,0,45,0,1,1
44,13,White,0,50,1,1,1
81,4,White,1,40,0,1,1
28,9,Asian-Pac-Islander,0,35,0,1,1
28,9,White,0,40,0,1,1
43,13,White,0,45,1,1,1
51,9,White,1,40,0,1,1
23,10,White,0,52,0,1,1
48,9,White,1,45,0,1,1
45,13,White,0,48,1,1,1
48,6,White,0,70,0,1,1
37,9,White,1,16,0,1,1
34,14,White,0,50,1,1,1
63,10,White,0,60,1,1,1
38,4,White,0,40,0,1,1
29,9,White,0,40,0,1,1
33,5,White,0,40,0,1,1
47,3,White,1,40,0,1,1
30,5,White,0,30,0,1,1
35,10,White,0,40,0,1,1
54,13,White,0,40,1,1,1
26,14,Black,0,50,0,1,1
39,9,White,0,54,0,1,1
34,9,White,1,40,0,1,1
55,13,Asian-Pac-Islander,0,40,0,1,1
33,11,White,0,76,1,1,1
17,4,White,0,36,0,1,1
27,6,White,1,38,0,1,1
53,5,White,0,41,1,1,1
43,10,White,1,40,0,1,1
22,9,Asian-Pac-Islander,0,40,0,1,1
52,13,White,1,50,0,1,1
60,4,White,0,40,0,1,1
55,13,White,0,65,1,1,1
39,9,White,0,40,1,1,1
29,13,White,0,40,1,1,1
41,9,White,0,50,1,1,1
61,9,White,1,40,0,1,1
71,6,White,0,40,0,1,1
20,10,White,0,35,0,1,1
33,13,White,1,40,0,1,1
52,9,White,0,40,1,1,1
40,10,Black,0,40,1,1,1
26,9,White,0,40,0,0,0
31,15,White,0,99,0,1,1
42,13,White,0,50,1,1,1
63,9,White,0,21,0,1,1
53,7,White,0,45,0,1,1
34,6,White,0,40,1,1,1
48,10,White,0,40,0,1,1
67,13,White,0,20,1,0,0
49,9,White,1,24,0,1,1
28,13,White,1,55,0,1,1
51,10,White,0,40,0,0,0
44,15,White,0,60,1,1,1
27,9,Asian-Pac-Islander,0,40,1,1,1
49,3,Asian-Pac-Islander,1,20,0,1,1
34,4,White,1,30,0,1,1
27,13,White,0,35,0,1,1
38,10,White,0,36,0,1,1
24,13,White,0,40,0,1,1
29,10,White,0,48,0,1,1
39,9,White,1,40,0,1,1
50,14,White,0,40,1,1,1
42,9,White,0,42,1,1,1
63,9,White,1,7,0,0,0
44,14,White,1,40,0,1,1
58,9,White,0,40,0,1,1
25,10,White,1,50,0,1,1
23,10,White,1,35,0,1,1
20,10,White,0,40,0,1,1
46,10,White,0,45,0,1,1
21,9,White,1,35,0,1,1
63,6,Black,1,40,0,1,1
38,12,White,0,40,1,1,1
27,10,White,0,55,0,1,1
41,14,White,1,50,1,1,1
43,13,White,0,50,1,1,1
39,13,White,0,40,0,1,1
48,3,White,0,99,0,0,0
56,15,White,0,45,1,1,1
44,16,White,0,60,0,1,1
24,10,White,0,40,0,1,1
49,12,White,1,40,0,1,1
38,11,White,0,70,0,1,1
36,9,White,0,35,0,1,1
27,16,White,0,20,0,1,1
50,9,White,1,40,0,1,1
46,10,White,1,52,0,1,1
41,13,White,1,10,0,1,1
45,7,Black,1,16,0,0,0
46,8,White,0,40,0,1,1
65,9,Asian-Pac-Islander,0,48,1,0,0
44,15,White,0,50,1,1,1
35,10,White,0,50,0,1,1
44,12,Black,1,45,0,1,1
51,9,White,0,50,0,1,1
74,4,White,1,35,0,1,1
32,9,White,1,35,0,1,1
22,10,White,1,30,0,1,1
58,6,Black,1,40,0,0,0
47,9,Black,1,40,0,1,1
32,8,Asian-Pac-Islander,0,40,0,1,1
64,10,White,1,25,0,1,1
44,14,White,1,25,1,1,1
59,13,White,0,40,1,1,1
34,9,White,1,35,0,1,1
54,13,White,0,40,1,1,1
33,10,Black,1,30,0,1,1
44,2,White,1,60,0,1,1
31,10,White,0,40,1,1,1
30,9,White,0,40,0,1,1
18,7,White,0,17,0,1,1
56,15,White,0,55,1,1,1
24,9,White,1,40,0,1,1
23,10,White,0,40,0,1,1
51,7,White,0,40,0,1,1
24,13,Black,0,20,0,1,1
39,9,Black,0,40,0,1,1
49,9,White,0,40,0,1,1
22,9,White,0,40,0,0,0
42,14,White,0,45,0,1,1
51,14,White,0,39,1,1,1
20,10,White,1,24,0,1,1
49,6,Black,1,40,0,1,1
31,15,White,0,50,1,1,1
41,10,White,0,40,0,1,1
35,9,White,0,60,1,1,1
20,10,White,0,30,0,0,0
35,11,White,0,42,1,1,1
46,14,White,1,8,0,1,1
35,9,White,1,60,0,1,1
21,10,White,0,20,0,1,1
45,8,White,0,40,0,1,1
37,12,White,0,40,1,1,1
45,12,White,1,40,0,1,1
18,6,White,0,24,0,1,1
53,10,White,0,45,1,1,1
24,13,White,1,40,0,1,1
35,9,White,0,40,0,1,1
28,9,White,0,40,0,1,1
50,9,White,0,56,1,1,1
38,9,White,1,50,0,1,1
34,9,White,0,40,0,1,1
53,10,White,0,32,1,1,1
46,12,White,0,45,1,1,1
50,10,White,0,45,0,1,1
45,10,White,1,40,0,1,1
29,11,Black,0,23,0,1,1
41,13,White,0,40,1,1,1
43,13,White,0,50,1,1,1
29,10,White,0,56,0,1,1
53,10,White,0,45,1,1,1
24,9,White,1,40,0,1,1
35,9,White,0,40,0,1,1
25,10,White,0,30,0,1,1
43,11,White,0,56,0,1,1
38,6,White,0,45,0,1,1
64,4,Other,1,35,0,1,1
37,13,Amer-Indian-Eskimo,0,40,1,1,1
48,9,White,0,35,1,1,1
27,9,White,0,50,1,1,1
45,13,White,0,40,0,1,1
41,14,White,1,38,1,1,1
33,13,White,1,60,1,0,0
42,5,White,1,40,0,1,1
29,13,White,1,50,0,1,1
29,9,Black,0,49,0,1,1
71,13,White,0,30,0,1,1
29,6,White,1,40,0,1,1
23,13,White,0,16,0,1,1
28,13,White,0,2,0,1,1
55,13,Asian-Pac-Islander,0,40,1,1,1
47,13,White,1,40,0,1,1
21,10,White,1,40,0,0,0
33,9,Black,1,40,0,1,1
35,8,White,0,40,0,1,1
42,13,White,1,45,1,1,1
33,9,Amer-Indian-Eskimo,0,40,0,1,1
30,14,White,0,40,0,1,1
37,10,White,0,40,0,1,1
19,9,White,0,25,0,0,0
21,10,White,0,40,0,0,0
46,10,White,0,35,0,1,1
42,9,White,0,40,1,1,1
28,14,White,0,58,0,1,1
36,9,White,0,40,1,1,1
39,9,White,1,40,0,1,1
27,9,White,0,40,0,1,1
57,9,Black,1,38,1,1,1
50,9,Black,1,12,0,1,1
63,10,White,0,40,1,1,1
44,10,White,0,50,0,1,1
38,6,White,0,40,1,1,1
30,10,White,0,40,0,1,1
20,10,Black,1,25,0,1,1
44,15,White,0,50,1,1,1
24,9,White,0,40,0,1,1
26,10,White,0,40,0,1,1
42,10,White,0,70,0,1,1
54,9,White,0,40,1,1,1
45,10,White,1,45,0,1,1
37,2,White,0,40,0,1,1
30,13,White,0,40,0,1,1
36,10,White,0,40,1,1,1
19,5,White,1,50,0,1,1
22,12,Asian-Pac-Islander,1,40,0,1,1
65,9,White,1,40,0,1,1
52,6,White,0,25,0,0,0
36,9,White,0,30,0,1,1
22,9,White,1,40,0,1,1
28,11,White,0,50,0,1,1
30,13,White,0,40,1,1,1
47,10,White,0,55,1,1,1
29,10,White,1,40,0,1,1
36,9,White,0,40,0,1,1
30,13,White,1,40,0,1,1
52,14,White,1,60,1,1,1
62,9,White,1,40,0,1,1
42,14,White,0,55,1,1,1
33,9,White,0,40,0,1,1
17,7,White,1,26,0,1,1
54,9,White,1,40,0,1,1
41,9,Black,0,40,0,1,1
45,14,White,1,45,0,1,1
37,10,Black,1,15,0,1,1
21,9,Asian-Pac-Islander,1,34,0,1,1
29,13,White,1,40,0,1,1
18,9,White,0,40,0,1,1
18,7,White,1,20,0,0,0
62,9,Black,0,40,0,1,1
19,10,White,1,20,0,1,1
62,4,White,1,35,0,1,1
58,13,White,1,40,0,1,1
34,10,White,0,50,0,1,1
62,7,White,0,50,0,1,1
23,10,White,0,12,0,1,1
37,13,White,0,50,1,1,1
42,12,White,0,46,0,1,1
21,7,White,0,40,0,1,1
41,13,White,1,40,0,1,1
27,7,White,0,40,0,1,1
37,13,White,0,40,0,1,1
40,9,White,0,45,1,1,1
62,4,White,0,40,0,1,1
29,10,White,1,40,0,1,1
33,14,White,0,50,1,1,1
53,9,White,1,40,0,1,1
64,11,White,1,40,0,1,1
60,10,White,0,48,1,1,1
47,7,White,0,40,0,1,1
45,14,White,0,40,0,1,1
33,11,White,0,40,0,1,1
29,13,White,0,45,1,1,1
57,4,White,0,40,1,1,1
19,9,White,0,35,0,1,1
26,13,White,0,40,0,1,1
63,3,White,0,25,0,1,1
42,12,White,1,40,0,1,1
38,13,White,0,50,1,1,1
34,6,White,0,40,0,1,1
20,10,White,0,30,0,0,0
35,4,White,0,40,0,1,1
38,13,White,1,8,1,1,1
52,10,White,0,40,0,1,1
32,10,White,0,40,0,1,1
67,16,White,0,60,1,1,1
26,14,White,1,40,0,1,1
58,14,White,0,60,1,1,1
48,11,White,0,40,1,1,1
25,13,White,0,40,0,1,1
25,13,White,0,48,0,1,1
25,10,White,0,50,0,1,1
18,9,White,0,12,0,1,1
36,9,White,0,60,0,1,1
45,7,White,0,50,0,1,1
34,9,White,0,40,0,1,1
68,13,White,0,40,1,1,1
37,10,White,0,50,0,1,1
21,10,Asian-Pac-Islander,0,15,0,1,1
49,10,White,0,40,0,1,1
39,14,White,1,50,0,1,1
41,16,White,1,40,1,1,1
35,14,White,0,50,1,1,1
29,10,White,0,40,0,1,1
29,5,White,1,40,0,0,0
54,13,White,0,40,1,1,1
32,13,White,0,45,1,1,1
18,7,White,0,30,0,1,1
30,10,White,0,40,1,1,1
66,6,White,0,15,1,0,0
23,9,White,1,40,0,1,1
36,9,White,0,50,0,1,1
34,10,White,0,45,0,1,1
39,11,White,0,60,0,1,1
26,6,Black,0,40,0,1,1
78,10,White,0,40,0,1,1
28,10,White,1,40,0,1,1
51,10,White,1,40,0,1,1
33,10,White,0,50,1,1,1
44,7,Black,1,40,0,0,0
34,13,White,0,40,1,1,1
33,15,White,0,50,1,1,1
28,14,White,0,60,1,1,1
55,5,Black,0,4,0,1,1
30,11,White,0,45,0,1,1
45,9,White,0,40,0,1,1
46,11,Black,0,40,1,1,1
17,7,White,1,7,0,1,1
40,7,White,0,40,0,1,1
44,14,White,1,50,1,1,1
56,9,White,0,40,0,1,1
69,12,White,0,40,1,1,1
41,2,White,0,40,0,1,1
47,7,Black,0,40,0,1,1
33,7,White,0,40,0,1,1
25,13,White,0,20,0,1,1
42,4,White,1,35,0,1,1
65,13,White,0,30,0,0,0
24,11,White,1,40,0,1,1
48,13,Amer-Indian-Eskimo,1,40,0,1,1
82,4,White,1,40,0,1,1
36,9,White,0,40,1,1,1
34,15,White,1,40,1,1,1
28,9,White,0,40,0,1,1
65,10,Asian-Pac-Islander,0,40,1,1,1
66,10,Black,0,60,0,1,1
40,10,Amer-Indian-Eskimo,0,30,0,1,1
66,10,White,0,40,0,1,1
37,3,White,0,40,0,1,1
34,13,White,0,40,0,1,1
41,14,White,1,20,0,1,1
43,14,Black,1,50,1,1,1
20,9,White,0,45,0,1,1
59,14,White,1,10,0,1,1
48,9,White,0,40,1,1,1
45,11,White,0,40,1,1,1
28,9,White,0,48,0,1,1
43,13,White,1,35,0,1,1
18,10,Black,1,15,0,1,1
34,9,White,0,40,0,0,0
55,16,White,0,60,0,1,1
21,9,White,0,40,0,1,1
47,13,White,0,40,0,1,1
45,12,White,1,40,0,1,1
61,9,White,1,40,0,1,1
23,6,White,0,40,0,1,1
44,14,White,1,40,0,1,1
45,9,White,1,50,1,1,1
35,13,White,1,40,0,1,1
17,6,White,1,15,0,0,0
49,13,White,0,50,1,1,1
40,13,Black,0,40,1,1,1
28,14,White,0,40,0,1,1
33,10,White,1,60,0,1,1
31,11,White,0,40,0,1,1
38,12,White,0,40,0,1,1
62,6,White,1,35,0,1,1
40,9,White,0,40,0,1,1
61,9,White,1,40,0,1,1
42,14,White,1,40,1,1,1
19,10,Asian-Pac-Islander,0,2,0,0,0
32,13,White,0,45,0,1,1
52,9,White,0,40,0,1,1
34,9,White,0,40,0,1,1
37,12,White,1,50,1,1,1
30,13,White,0,45,1,1,1
27,11,White,0,40,0,1,1
25,9,White,1,35,0,1,1
32,10,White,0,50,0,1,1
47,13,White,1,60,1,1,1
43,10,White,0,38,1,1,1
50,14,White,0,36,1,1,1
42,12,White,1,40,1,1,1
31,7,White,0,30,0,1,1
43,9,White,0,30,0,1,1
37,9,Asian-Pac-Islander,1,17,0,1,1
58,13,White,0,40,0,1,1
32,10,White,1,38,0,1,1
35,14,White,1,38,1,1,1
40,10,White,0,60,0,1,1
39,9,White,0,45,0,1,1
51,14,White,0,55,1,1,1
42,9,White,0,50,1,1,1
27,10,White,1,40,0,1,1
69,9,White,1,30,0,1,1
74,11,White,1,40,0,1,1
36,12,White,0,43,1,1,1
23,10,White,1,23,0,0,0
48,3,White,0,40,0,1,1
38,10,White,0,40,0,1,1
68,5,White,0,24,0,1,1
40,15,White,1,40,0,1,1
23,5,White,0,40,0,1,1
48,9,White,0,40,0,1,1
47,14,White,0,40,0,1,1
55,9,White,0,51,0,1,1
22,10,White,1,17,0,1,1
49,9,White,0,40,0,1,1
51,9,White,1,40,0,1,1
42,13,White,0,40,1,1,1
31,13,White,0,50,1,1,1
67,9,White,0,24,0,1,1
27,13,Black,0,45,0,0,0
59,14,White,0,15,0,1,1
66,9,White,1,25,0,1,1
28,11,White,0,60,1,1,1
33,10,White,0,50,0,1,1
44,13,White,0,55,0,1,1
39,14,Black,0,45,1,1,1
39,13,White,0,42,0,1,1
46,9,White,1,38,1,1,1
19,1,White,0,36,0,1,1
44,10,White,0,50,0,1,1
24,9,White,0,40,0,1,1
48,9,Black,1,42,0,1,1
27,9,White,0,50,0,1,1
44,10,White,0,35,0,1,1
30,9,White,1,35,0,1,1
32,13,White,0,40,1,1,1
49,14,White,0,78,1,1,1
37,1,White,0,30,0,1,1
24,13,White,1,60,1,1,1
19,10,White,1,20,0,1,1
20,10,White,1,10,0,1,1
25,12,White,0,45,0,1,1
29,10,Black,0,40,0,1,1
43,10,White,0,40,1,1,1
35,12,White,0,40,0,1,1
47,10,White,0,48,1,1,1
53,9,White,0,40,0,1,1
27,9,White,0,40,1,1,1
32,9,White,1,40,0,1,1
36,9,White,0,40,0,1,1
55,4,White,0,80,0,1,1
41,6,White,0,70,0,1,1
49,16,White,0,63,1,1,1
36,9,White,0,40,0,1,1
62,13,White,0,28,0,1,1
44,9,White,0,72,0,1,1
69,13,White,0,40,0,1,1
22,10,Asian-Pac-Islander,1,40,0,1,1
36,9,White,0,25,0,1,1
58,9,White,0,60,0,1,1
32,9,White,0,40,0,1,1
19,10,White,0,25,0,0,0
27,10,White,1,35,0,1,1
19,10,White,0,28,0,0,0
35,9,Other,0,40,0,1,1
58,13,White,0,40,1,1,1
18,10,White,1,20,0,1,1
48,11,Black,1,10,0,1,1
22,6,White,0,40,0,1,1
39,9,White,0,40,0,1,1
47,13,White,0,60,0,1,1
23,3,White,0,40,0,1,1
40,11,White,1,36,0,1,1
35,11,White,1,40,0,1,1
20,10,White,0,32,0,0,0
41,10,White,0,40,1,1,1
27,9,Black,1,35,0,1,1
58,14,White,0,50,1,1,1
38,10,White,1,40,0,1,1
40,13,Black,1,40,0,1,1
29,9,Black,1,55,0,1,1
28,11,Black,1,40,0,1,1
35,10,White,0,40,0,1,1
18,8,Black,1,40,0,1,1
29,13,White,1,40,0,1,1
25,10,White,0,40,0,1,1
65,9,White,1,22,0,1,1
19,7,White,1,15,0,1,1
37,5,White,1,25,0,1,1
22,9,White,1,40,0,1,1
70,13,White,0,40,0,1,1
21,10,White,1,32,0,1,1
21,10,White,0,40,0,1,1
23,10,White,1,40,0,1,1
46,9,White,0,40,0,1,1
33,16,Asian-Pac-Islander,0,50,1,1,1
36,13,White,0,40,1,1,1
42,13,White,0,60,1,1,1
52,11,White,0,40,0,1,1
55,9,White,1,6,1,0,0
60,10,White,0,40,0,1,1
57,4,White,1,40,0,1,1
35,13,Black,0,40,1,1,1
24,9,White,1,40,0,1,1
37,13,White,0,55,1,1,1
45,9,White,0,40,1,1,1
48,14,White,0,40,0,1,1
22,7,White,0,42,0,1,1
45,9,White,0,40,0,1,1
32,9,White,0,40,0,1,1
35,13,White,0,40,0,1,1
22,13,White,1,40,0,1,1
34,5,White,1,38,0,1,1
25,9,Asian-Pac-Islander,0,45,0,1,1
39,10,White,1,40,0,1,1
44,9,White,0,40,1,1,1
33,2,White,1,40,0,1,1
48,7,Black,0,40,0,1,1
58,9,White,0,40,0,1,1
36,10,White,1,60,0,1,1
53,9,White,1,55,0,1,1
25,10,White,0,50,0,1,1
21,13,Black,1,30,0,1,1
36,3,White,1,40,0,1,1
51,9,White,1,40,0,1,1
26,13,White,1,40,0,1,1
41,11,White,1,40,0,1,1
23,13,White,0,40,0,1,1
20,10,White,1,25,0,1,1
58,13,White,0,50,1,1,1
21,9,White,0,25,0,1,1
32,13,White,0,50,1,1,1
54,16,Asian-Pac-Islander,0,20,0,0,0
62,9,White,1,40,0,1,1
29,10,White,1,40,0,0,0
43,11,White,0,60,0,1,1
20,10,White,0,60,0,1,1
23,10,White,1,20,0,1,1
26,13,White,1,40,0,1,1
33,15,White,0,60,1,1,1
30,10,Black,0,40,0,1,1
63,4,White,0,45,0,1,1
45,9,White,1,40,0,1,1
39,10,White,1,40,0,1,1
26,9,White,0,30,0,1,1
28,10,White,0,5,0,0,0
20,10,White,0,40,0,0,0
39,13,White,0,40,0,1,1
34,13,White,0,42,0,1,1
33,9,Black,0,50,0,1,1
26,10,Asian-Pac-Islander,0,40,0,1,1
20,10,Asian-Pac-Islander,1,40,0,0,0
40,10,White,0,40,1,1,1
49,9,White,0,40,0,1,1
64,9,Black,0,40,1,1,1
65,13,White,1,35,0,1,1
19,7,White,0,20,0,1,1
47,10,White,1,23,0,1,1
24,10,Asian-Pac-Islander,0,20,0,1,1
55,10,White,0,45,1,1,1
61,9,White,0,35,0,1,1
47,13,White,0,50,1,1,1
64,9,Black,0,40,0,1,1
37,9,White,0,40,0,1,1
21,9,White,1,40,0,0,0
40,7,White,1,16,0,0,0
25,9,White,0,40,0,1,1
41,10,White,0,55,0,1,1
40,13,White,0,40,1,1,1
21,11,White,1,20,0,1,1
54,10,White,0,40,1,1,1
47,9,White,0,40,0,1,1
21,10,White,1,35,0,1,1
32,10,White,0,40,0,1,1
32,10,Black,1,30,0,1,1
26,13,White,1,10,0,1,1
23,10,White,0,40,0,1,1
27,5,White,0,40,0,1,1
29,10,White,1,40,0,1,1
43,10,White,0,40,0,1,1
23,10,White,1,30,0,0,0
39,12,White,0,60,0,1,1
22,12,White,0,30,0,1,1
47,9,White,1,37,0,1,1
34,9,Amer-Indian-Eskimo,0,40,0,1,1
35,10,White,1,45,0,1,1
20,10,White,0,30,0,1,1
36,9,Amer-Indian-Eskimo,1,40,0,1,1
52,9,Black,0,99,0,1,1
38,9,White,0,40,0,1,1
33,9,White,0,40,0,1,1
18,9,White,0,35,0,1,1
38,12,White,1,40,0,1,1
56,10,White,0,50,1,1,1
30,10,White,0,45,1,1,1
35,10,White,0,50,1,1,1
60,9,White,0,50,0,1,1
20,3,White,0,40,0,1,1
18,8,White,1,45,0,1,1
19,10,White,1,15,0,1,1
53,9,Black,0,40,0,1,1
18,10,White,1,20,0,1,1
44,5,White,0,45,0,1,1
57,3,Asian-Pac-Islander,1,37,0,1,1
36,10,White,1,40,0,0,0
40,13,White,0,70,0,1,1
33,13,White,0,50,1,1,1
19,3,White,0,36,0,1,1
40,10,Amer-Indian-Eskimo,0,84,0,1,1
20,10,White,1,40,0,1,1
47,13,White,0,65,1,1,1
41,9,White,0,40,0,1,1
47,10,White,0,40,1,1,1
23,10,Black,0,30,0,1,1
49,10,White,0,70,1,1,1
37,13,White,0,50,1,1,1
67,9,Black,0,40,0,1,1
24,9,White,0,40,0,1,1
39,9,White,0,50,1,1,1
29,9,White,0,58,1,1,1
22,7,Black,1,15,0,0,0
26,9,White,0,40,0,1,1
33,10,White,1,10,0,1,1
23,9,White,0,45,0,1,1
37,10,White,1,40,0,1,1
