,Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
773,30,7,0,1,8,0,1,1
774,42,9,0,0,35,0,1,1
775,27,15,0,0,60,0,1,1
776,37,13,0,0,50,1,1,1
777,31,9,0,0,60,0,1,1
778,33,13,0,1,40,0,1,1
779,64,1,3,0,40,0,1,1
780,32,9,0,1,40,0,1,1
781,62,9,0,0,40,1,0,0
782,37,10,0,0,40,0,1,1
783,25,7,0,0,40,0,1,1
784,49,9,0,0,40,0,1,1
785,36,13,0,0,40,1,1,1
786,67,10,0,0,15,0,1,1
787,54,9,0,0,40,1,1,1
788,45,16,0,1,40,1,1,1
789,30,10,0,0,40,0,1,1
790,39,9,0,1,40,0,1,1
791,57,6,2,1,20,0,1,1
792,57,6,0,0,40,0,1,1
793,23,9,0,0,40,0,1,1
794,49,9,0,0,40,0,1,1
795,46,13,0,0,10,1,1,1
796,41,13,0,1,43,0,1,1
797,44,11,0,0,45,0,1,1
798,25,13,0,1,30,0,1,1
799,34,13,1,0,45,1,1,1
800,24,13,0,0,25,0,1,1
801,32,13,0,1,45,0,1,1
802,27,9,0,0,50,1,1,1
803,67,8,1,0,40,0,1,1
804,36,9,0,0,40,0,1,1
805,40,10,0,0,48,0,1,1
806,24,9,0,0,40,0,1,1
807,46,13,0,0,40,1,1,1
808,44,9,0,1,38,0,1,1
809,23,10,0,0,40,1,1,1
810,46,15,0,0,90,0,1,1
811,31,11,0,0,40,0,1,1
812,21,10,1,0,40,0,1,1
813,61,9,0,0,40,1,1,1
814,71,9,0,0,15,0,1,1
815,42,13,0,0,40,1,1,1
816,27,10,1,0,5,0,0,0
817,21,10,0,1,16,0,1,1
818,21,1,0,0,25,0,1,1
819,28,13,0,1,60,0,1,1
820,27,12,1,1,37,0,1,1
821,32,10,0,1,25,0,1,1
822,47,9,0,0,40,0,1,1
823,22,12,0,0,35,0,1,1
824,56,9,0,0,40,0,1,1
825,20,9,0,1,40,0,1,1
826,30,10,0,1,40,0,1,1
827,22,10,0,1,25,0,1,1
828,28,11,0,0,45,1,1,1
829,50,14,0,0,55,1,1,1
830,66,9,0,1,10,0,1,1
831,38,10,0,0,46,0,1,1
832,62,8,0,0,30,0,1,1
833,36,14,0,1,40,1,1,1
834,47,6,0,0,35,0,1,1
835,25,9,0,0,40,0,1,1
836,26,10,0,0,40,0,1,1
837,37,7,0,0,40,0,1,1
838,70,4,0,0,8,0,1,1
839,52,7,0,0,40,0,1,1
840,70,5,0,0,18,0,1,1
841,19,9,0,0,40,0,1,1
842,23,7,0,0,3,0,1,1
843,37,13,0,1,16,1,1,1
844,37,7,1,1,40,0,1,1
845,45,10,1,1,40,0,1,1
846,29,13,0,0,50,1,1,1
847,56,13,0,0,20,0,1,1
848,50,14,0,0,40,0,1,1
849,20,9,0,0,30,0,1,1
850,26,13,0,0,40,0,1,1
851,41,15,0,0,60,1,1,1
852,21,9,0,0,40,0,1,1
853,48,3,0,0,50,0,1,1
854,22,10,0,0,40,0,1,1
855,37,12,0,0,35,0,1,1
856,47,10,1,0,30,1,1,1
857,61,13,0,0,40,0,1,1
858,47,14,0,0,40,1,1,1
859,37,9,0,0,25,0,1,1
860,46,11,1,1,40,0,1,1
861,42,9,0,0,48,0,1,1
862,41,9,0,1,40,0,1,1
863,33,5,0,0,40,0,1,1
864,24,13,0,0,35,0,1,1
865,27,12,0,0,40,0,1,1
866,40,13,0,0,39,0,1,1
867,56,6,0,0,40,0,1,1
868,35,16,0,0,55,0,1,1
869,24,11,0,0,40,0,1,1
870,73,10,0,1,1,0,1,1
871,36,10,0,0,50,0,1,1
872,31,13,0,0,50,1,1,1
873,50,9,1,0,45,0,0,0
874,36,9,1,0,40,0,1,1
875,37,9,1,0,40,1,1,1
876,26,13,0,1,55,0,1,1
877,20,9,0,0,40,0,1,1
878,58,13,0,0,40,1,1,1
879,45,13,0,0,40,1,1,1
880,33,13,0,0,40,0,0,0
881,31,13,0,1,40,0,1,1
882,44,15,0,0,60,1,1,1
883,19,10,0,1,30,0,1,1
884,54,9,1,0,50,1,1,1
885,31,14,0,0,40,0,1,1
886,27,9,0,0,35,0,1,1
887,36,10,0,0,40,1,1,1
888,47,10,0,0,40,0,1,1
889,35,13,0,0,45,0,1,1
890,42,2,0,0,55,1,1,1
891,45,13,0,1,40,0,1,1
892,70,9,0,0,40,0,1,1
893,27,8,1,1,44,0,1,1
894,36,9,0,0,60,1,1,1
895,23,9,0,0,40,0,1,1
896,25,13,0,0,50,0,1,1
897,45,10,0,0,45,1,1,1
898,24,9,0,0,30,0,1,1
899,90,12,0,0,50,1,1,1
900,50,9,0,0,44,1,1,1
901,37,9,0,0,99,1,1,1
902,31,10,0,1,40,0,1,1
903,17,7,0,0,40,0,1,1
904,26,10,1,0,38,0,1,1
905,41,16,0,0,60,0,1,1
906,50,9,0,0,60,1,1,1
907,45,9,0,0,80,0,1,1
908,54,10,0,0,55,1,1,1
909,54,9,0,0,40,0,1,1
910,38,9,0,0,40,0,1,1
911,22,9,0,1,38,0,1,1
912,43,9,0,0,40,0,1,1
913,19,9,0,1,30,0,0,0
914,30,13,0,0,40,1,1,1
915,31,5,0,1,40,0,0,0
916,42,9,0,0,40,0,1,1
917,48,10,0,0,40,1,1,1
918,56,10,1,0,35,1,1,1
919,21,10,0,0,36,0,1,1
920,45,13,0,0,40,0,1,1
921,37,15,0,0,40,1,1,1
922,38,13,0,0,30,0,1,1
923,34,10,0,0,50,0,1,1
924,29,9,0,0,40,0,1,1
925,24,9,0,0,40,0,1,1
926,79,14,0,1,23,0,0,0
927,35,12,0,0,55,0,1,1
928,39,6,0,0,70,0,1,1
929,73,4,0,0,12,0,1,1
930,57,11,0,1,40,0,1,1
931,35,13,0,0,50,0,1,1
932,60,9,0,0,32,0,1,1
933,19,10,1,1,40,0,0,0
934,54,9,0,0,40,0,1,1
935,53,13,0,0,40,0,1,1
936,23,10,0,1,40,0,1,1
937,57,10,0,0,48,1,1,1
938,27,6,0,1,48,0,1,1
939,25,9,1,0,40,0,1,1
940,38,9,1,0,40,0,1,1
941,48,10,1,0,60,1,1,1
942,24,9,0,1,45,0,1,1
943,67,10,0,0,40,0,1,1
944,20,9,1,0,35,0,1,1
945,38,16,3,0,40,1,1,1
946,54,4,0,0,40,0,1,1
947,20,10,0,0,40,0,1,1
948,57,6,0,0,55,0,1,1
949,34,13,0,0,44,0,1,1
950,34,9,0,0,49,0,1,1
951,80,9,0,1,16,0,1,1
952,40,9,0,1,40,0,1,1
953,19,7,0,0,35,0,1,1
954,35,10,0,0,56,0,1,1
955,21,9,0,1,40,0,1,1
956,59,7,0,0,40,0,1,1
957,53,10,0,0,40,1,1,1
958,41,11,0,1,40,1,1,1
959,59,9,0,0,55,0,1,1
960,21,10,0,1,35,0,0,0
961,52,2,1,0,40,0,1,1
962,48,3,0,0,40,0,1,1
963,24,8,1,0,40,0,1,1
964,49,15,0,0,40,1,1,1
965,19,9,0,0,50,0,1,1
966,50,9,0,1,40,0,1,1
967,39,12,0,0,60,1,1,1
968,25,9,1,1,40,0,1,1
969,66,4,3,1,40,0,1,1
970,30,10,0,0,40,0,1,1
971,49,14,0,0,80,1,1,1
972,40,10,0,0,45,0,1,1
973,38,6,0,0,40,0,1,1
974,25,7,0,0,40,0,1,1
975,51,9,0,0,37,1,1,1
976,23,13,0,1,40,0,1,1
977,60,5,0,0,67,1,1,1
978,44,9,0,0,60,1,1,1
979,53,15,0,0,60,1,1,1
980,66,13,0,0,20,1,1,1
981,18,9,0,1,45,0,0,0
982,44,11,2,0,40,0,1,1
983,38,9,1,0,40,1,1,1
984,30,13,0,0,40,1,1,1
985,36,9,0,0,42,0,1,1
986,38,10,0,0,40,1,1,1
987,31,13,0,1,45,0,1,1
988,26,7,0,1,35,0,1,1
989,23,10,0,0,25,0,1,1
990,58,13,0,1,40,0,1,1
991,44,13,0,0,40,0,1,1
992,59,15,0,0,40,1,1,1
993,36,10,0,0,40,0,1,1
994,42,10,0,1,52,1,1,1
995,17,7,0,1,20,0,1,1
996,59,6,0,1,15,0,1,1
997,22,10,0,0,40,0,1,1
998,40,13,0,0,45,0,1,1
999,36,13,1,0,40,0,1,1
1000,19,9,0,1,15,0,0,0
1001,49,9,0,1,25,1,1,1
1002,18,10,0,0,40,0,0,0
1003,38,9,0,0,25,0,1,1
1004,48,9,1,0,40,0,1,1
1005,53,9,0,0,40,1,0,0
1006,33,12,0,0,46,0,1,1
1007,34,11,0,1,40,0,1,1
1008,41,14,0,0,50,1,1,1
1009,20,12,0,1,20,0,0,0
1010,58,9,0,0,40,0,1,1
1011,52,6,0,0,40,0,1,1
1012,45,10,0,0,47,1,1,1
1013,37,4,1,0,40,0,1,1
1014,48,9,0,0,40,0,1,1
1015,40,13,0,0,40,1,1,1
1016,29,13,0,0,45,0,1,1
1017,33,11,3,0,10,0,1,1
1018,51,9,0,0,24,0,0,0
1019,48,9,1,0,48,0,1,1
1020,36,13,0,1,40,0,1,1
1021,31,10,0,1,35,0,1,1
1022,41,10,0,0,50,0,1,1
1023,29,13,0,0,40,0,1,1
1024,20,10,0,0,40,0,1,1
1025,53,13,0,0,40,1,1,1
1026,37,9,0,1,40,0,1,1
1027,28,13,0,1,35,0,1,1
1028,27,13,0,1,40,0,1,1
1029,57,1,0,0,40,0,0,0
1030,23,10,0,1,40,0,1,1
1031,25,11,0,0,56,1,1,1
1032,63,10,0,0,38,0,1,1
1033,65,10,0,0,18,0,1,1
1034,77,9,0,1,40,0,1,1
1035,32,9,0,0,40,0,1,1
1036,40,9,0,0,40,1,1,1
1037,67,9,0,1,40,0,1,1
1038,35,9,3,1,40,0,1,1
1039,24,14,0,1,40,0,1,1
1040,53,16,0,0,50,1,1,1
1041,37,14,1,0,40,1,1,1
1042,44,10,1,1,40,0,1,1
1043,25,7,0,1,40,0,0,0
1044,17,7,0,1,20,0,1,1
1045,47,11,0,0,60,1,1,1
1046,62,6,1,0,40,0,1,1
1047,39,12,0,0,60,0,1,1
1048,18,7,0,0,30,0,0,0
1049,32,10,0,1,40,0,1,1
1050,25,13,1,1,40,1,1,1
1051,30,9,0,0,65,1,1,1
1052,47,14,0,0,50,1,1,1
1053,40,6,0,0,40,0,1,1
1054,38,9,0,0,40,0,1,1
1055,41,14,0,0,40,1,1,1
1056,21,10,0,0,20,0,1,1
1057,32,12,0,0,48,1,1,1
1058,54,4,1,0,50,0,1,1
1059,31,1,2,0,25,0,1,1
1060,42,11,0,0,40,0,1,1
1061,23,6,0,0,40,0,1,1
1062,18,9,0,1,33,0,1,1
1063,65,4,0,1,12,0,0,0
1064,37,10,0,0,50,0,1,1
1065,53,12,2,1,40,0,1,1
1066,50,9,0,0,84,0,1,1
1067,64,9,0,1,40,1,1,1
1068,55,14,0,0,60,0,1,1
1069,63,13,0,0,40,1,1,1
1070,53,10,4,1,45,0,1,1
1071,18,7,0,0,40,0,1,1
1072,33,7,0,0,40,0,1,1
1073,62,7,1,1,40,0,1,1
1074,56,14,0,0,48,1,1,1
1075,58,14,0,0,43,1,1,1
1076,33,6,0,1,38,0,1,1
1077,58,9,0,0,45,0,1,1
1078,44,13,0,0,50,1,1,1
1079,81,4,0,1,40,0,1,1
1080,28,9,3,0,35,0,1,1
1081,28,9,0,0,40,0,1,1
1082,43,13,0,0,45,1,1,1
1083,51,9,0,1,40,0,1,1
1084,23,10,0,0,52,0,1,1
1085,48,9,0,1,45,0,1,1
1086,45,13,0,0,48,1,1,1
1087,48,6,0,0,70,0,1,1
1088,37,9,0,1,16,0,1,1
1089,34,14,0,0,50,1,1,1
1090,63,10,0,0,60,1,1,1
1091,38,4,0,0,40,0,1,1
1092,29,9,0,0,40,0,1,1
1093,33,5,0,0,40,0,1,1
1094,47,3,0,1,40,0,1,1
1095,30,5,0,0,30,0,1,1
1096,35,10,0,0,40,0,1,1
1097,54,13,0,0,40,1,1,1
1098,26,14,1,0,50,0,1,1
1099,39,9,0,0,54,0,1,1
1100,34,9,0,1,40,0,1,1
1101,55,13,3,0,40,0,1,1
1102,33,11,0,0,76,1,1,1
1103,17,4,0,0,36,0,1,1
1104,27,6,0,1,38,0,1,1
1105,53,5,0,0,41,1,1,1
1106,43,10,0,1,40,0,1,1
1107,22,9,3,0,40,0,1,1
1108,52,13,0,1,50,0,1,1
1109,60,4,0,0,40,0,1,1
1110,55,13,0,0,65,1,1,1
1111,39,9,0,0,40,1,1,1
1112,29,13,0,0,40,1,1,1
1113,41,9,0,0,50,1,1,1
1114,61,9,0,1,40,0,1,1
1115,71,6,0,0,40,0,1,1
1116,20,10,0,0,35,0,1,1
1117,33,13,0,1,40,0,1,1
1118,52,9,0,0,40,1,1,1
1119,40,10,1,0,40,1,1,1
1120,26,9,0,0,40,0,0,0
1121,31,15,0,0,99,0,1,1
1122,42,13,0,0,50,1,1,1
1123,63,9,0,0,21,0,1,1
1124,53,7,0,0,45,0,1,1
1125,34,6,0,0,40,1,1,1
1126,48,10,0,0,40,0,1,1
1127,67,13,0,0,20,1,0,0
1128,49,9,0,1,24,0,1,1
1129,28,13,0,1,55,0,1,1
1130,51,10,0,0,40,0,0,0
1131,44,15,0,0,60,1,1,1
1132,27,9,3,0,40,1,1,1
1133,49,3,3,1,20,0,1,1
1134,34,4,0,1,30,0,1,1
1135,27,13,0,0,35,0,1,1
1136,38,10,0,0,36,0,1,1
1137,24,13,0,0,40,0,1,1
1138,29,10,0,0,48,0,1,1
1139,39,9,0,1,40,0,1,1
1140,50,14,0,0,40,1,1,1
1141,42,9,0,0,42,1,1,1
1142,63,9,0,1,7,0,0,0
1143,44,14,0,1,40,0,1,1
1144,58,9,0,0,40,0,1,1
1145,25,10,0,1,50,0,1,1
1146,23,10,0,1,35,0,1,1
1147,20,10,0,0,40,0,1,1
1148,46,10,0,0,45,0,1,1
1149,21,9,0,1,35,0,1,1
1150,63,6,1,1,40,0,1,1
1151,38,12,0,0,40,1,1,1
1152,27,10,0,0,55,0,1,1
1153,41,14,0,1,50,1,1,1
1154,43,13,0,0,50,1,1,1
1155,39,13,0,0,40,0,1,1
1156,48,3,0,0,99,0,0,0
1157,56,15,0,0,45,1,1,1
1158,44,16,0,0,60,0,1,1
1159,24,10,0,0,40,0,1,1
1160,49,12,0,1,40,0,1,1
1161,38,11,0,0,70,0,1,1
1162,36,9,0,0,35,0,1,1
1163,27,16,0,0,20,0,1,1
1164,50,9,0,1,40,0,1,1
1165,46,10,0,1,52,0,1,1
1166,41,13,0,1,10,0,1,1
1167,45,7,1,1,16,0,0,0
1168,46,8,0,0,40,0,1,1
1169,65,9,3,0,48,1,0,0
1170,44,15,0,0,50,1,1,1
1171,35,10,0,0,50,0,1,1
1172,44,12,1,1,45,0,1,1
1173,51,9,0,0,50,0,1,1
1174,74,4,0,1,35,0,1,1
1175,32,9,0,1,35,0,1,1
1176,22,10,0,1,30,0,1,1
1177,58,6,1,1,40,0,0,0
1178,47,9,1,1,40,0,1,1
1179,32,8,3,0,40,0,1,1
1180,64,10,0,1,25,0,1,1
1181,44,14,0,1,25,1,1,1
1182,59,13,0,0,40,1,1,1
1183,34,9,0,1,35,0,1,1
1184,54,13,0,0,40,1,1,1
1185,33,10,1,1,30,0,1,1
1186,44,2,0,1,60,0,1,1
1187,31,10,0,0,40,1,1,1
1188,30,9,0,0,40,0,1,1
1189,18,7,0,0,17,0,1,1
1190,56,15,0,0,55,1,1,1
1191,24,9,0,1,40,0,1,1
1192,23,10,0,0,40,0,1,1
1193,51,7,0,0,40,0,1,1
1194,24,13,1,0,20,0,1,1
1195,39,9,1,0,40,0,1,1
1196,49,9,0,0,40,0,1,1
1197,22,9,0,0,40,0,0,0
1198,42,14,0,0,45,0,1,1
1199,51,14,0,0,39,1,1,1
1200,20,10,0,1,24,0,1,1
1201,49,6,1,1,40,0,1,1
1202,31,15,0,0,50,1,1,1
1203,41,10,0,0,40,0,1,1
1204,35,9,0,0,60,1,1,1
1205,20,10,0,0,30,0,0,0
1206,35,11,0,0,42,1,1,1
1207,46,14,0,1,8,0,1,1
1208,35,9,0,1,60,0,1,1
1209,21,10,0,0,20,0,1,1
1210,45,8,0,0,40,0,1,1
1211,37,12,0,0,40,1,1,1
1212,45,12,0,1,40,0,1,1
1213,18,6,0,0,24,0,1,1
1214,53,10,0,0,45,1,1,1
1215,24,13,0,1,40,0,1,1
1216,35,9,0,0,40,0,1,1
1217,28,9,0,0,40,0,1,1
1218,50,9,0,0,56,1,1,1
1219,38,9,0,1,50,0,1,1
1220,34,9,0,0,40,0,1,1
1221,53,10,0,0,32,1,1,1
1222,46,12,0,0,45,1,1,1
1223,50,10,0,0,45,0,1,1
1224,45,10,0,1,40,0,1,1
1225,29,11,1,0,23,0,1,1
1226,41,13,0,0,40,1,1,1
1227,43,13,0,0,50,1,1,1
1228,29,10,0,0,56,0,1,1
1229,53,10,0,0,45,1,1,1
1230,24,9,0,1,40,0,1,1
1231,35,9,0,0,40,0,1,1
1232,25,10,0,0,30,0,1,1
1233,43,11,0,0,56,0,1,1
1234,38,6,0,0,45,0,1,1
1235,64,4,4,1,35,0,1,1
1236,37,13,2,0,40,1,1,1
1237,48,9,0,0,35,1,1,1
1238,27,9,0,0,50,1,1,1
1239,45,13,0,0,40,0,1,1
1240,41,14,0,1,38,1,1,1
1241,33,13,0,1,60,1,0,0
1242,42,5,0,1,40,0,1,1
1243,29,13,0,1,50,0,1,1
1244,29,9,1,0,49,0,1,1
1245,71,13,0,0,30,0,1,1
1246,29,6,0,1,40,0,1,1
1247,23,13,0,0,16,0,1,1
1248,28,13,0,0,2,0,1,1
1249,55,13,3,0,40,1,1,1
1250,47,13,0,1,40,0,1,1
1251,21,10,0,1,40,0,0,0
1252,33,9,1,1,40,0,1,1
1253,35,8,0,0,40,0,1,1
1254,42,13,0,1,45,1,1,1
1255,33,9,2,0,40,0,1,1
1256,30,14,0,0,40,0,1,1
1257,37,10,0,0,40,0,1,1
1258,19,9,0,0,25,0,0,0
1259,21,10,0,0,40,0,0,0
1260,46,10,0,0,35,0,1,1
1261,42,9,0,0,40,1,1,1
1262,28,14,0,0,58,0,1,1
1263,36,9,0,0,40,1,1,1
1264,39,9,0,1,40,0,1,1
1265,27,9,0,0,40,0,1,1
1266,57,9,1,1,38,1,1,1
1267,50,9,1,1,12,0,1,1
1268,63,10,0,0,40,1,1,1
1269,44,10,0,0,50,0,1,1
1270,38,6,0,0,40,1,1,1
1271,30,10,0,0,40,0,1,1
1272,20,10,1,1,25,0,1,1
1273,44,15,0,0,50,1,1,1
1274,24,9,0,0,40,0,1,1
1275,26,10,0,0,40,0,1,1
1276,42,10,0,0,70,0,1,1
1277,54,9,0,0,40,1,1,1
1278,45,10,0,1,45,0,1,1
1279,37,2,0,0,40,0,1,1
1280,30,13,0,0,40,0,1,1
1281,36,10,0,0,40,1,1,1
1282,19,5,0,1,50,0,1,1
1283,22,12,3,1,40,0,1,1
1284,65,9,0,1,40,0,1,1
1285,52,6,0,0,25,0,0,0
1286,36,9,0,0,30,0,1,1
1287,22,9,0,1,40,0,1,1
1288,28,11,0,0,50,0,1,1
1289,30,13,0,0,40,1,1,1
1290,47,10,0,0,55,1,1,1
1291,29,10,0,1,40,0,1,1
1292,36,9,0,0,40,0,1,1
1293,30,13,0,1,40,0,1,1
1294,52,14,0,1,60,1,1,1
1295,62,9,0,1,40,0,1,1
1296,42,14,0,0,55,1,1,1
1297,33,9,0,0,40,0,1,1
1298,17,7,0,1,26,0,1,1
1299,54,9,0,1,40,0,1,1
1300,41,9,1,0,40,0,1,1
1301,45,14,0,1,45,0,1,1
1302,37,10,1,1,15,0,1,1
1303,21,9,3,1,34,0,1,1
1304,29,13,0,1,40,0,1,1
1305,18,9,0,0,40,0,1,1
1306,18,7,0,1,20,0,0,0
1307,62,9,1,0,40,0,1,1
1308,19,10,0,1,20,0,1,1
1309,62,4,0,1,35,0,1,1
1310,58,13,0,1,40,0,1,1
1311,34,10,0,0,50,0,1,1
1312,62,7,0,0,50,0,1,1
1313,23,10,0,0,12,0,1,1
1314,37,13,0,0,50,1,1,1
1315,42,12,0,0,46,0,1,1
1316,21,7,0,0,40,0,1,1
1317,41,13,0,1,40,0,1,1
1318,27,7,0,0,40,0,1,1
1319,37,13,0,0,40,0,1,1
1320,40,9,0,0,45,1,1,1
1321,62,4,0,0,40,0,1,1
1322,29,10,0,1,40,0,1,1
1323,33,14,0,0,50,1,1,1
1324,53,9,0,1,40,0,1,1
1325,64,11,0,1,40,0,1,1
1326,60,10,0,0,48,1,1,1
1327,47,7,0,0,40,0,1,1
1328,45,14,0,0,40,0,1,1
1329,33,11,0,0,40,0,1,1
1330,29,13,0,0,45,1,1,1
1331,57,4,0,0,40,1,1,1
1332,19,9,0,0,35,0,1,1
1333,26,13,0,0,40,0,1,1
1334,63,3,0,0,25,0,1,1
1335,42,12,0,1,40,0,1,1
1336,38,13,0,0,50,1,1,1
1337,34,6,0,0,40,0,1,1
1338,20,10,0,0,30,0,0,0
1339,35,4,0,0,40,0,1,1
1340,38,13,0,1,8,1,1,1
1341,52,10,0,0,40,0,1,1
1342,32,10,0,0,40,0,1,1
1343,67,16,0,0,60,1,1,1
1344,26,14,0,1,40,0,1,1
1345,58,14,0,0,60,1,1,1
1346,48,11,0,0,40,1,1,1
1347,25,13,0,0,40,0,1,1
1348,25,13,0,0,48,0,1,1
1349,25,10,0,0,50,0,1,1
1350,18,9,0,0,12,0,1,1
1351,36,9,0,0,60,0,1,1
1352,45,7,0,0,50,0,1,1
1353,34,9,0,0,40,0,1,1
1354,68,13,0,0,40,1,1,1
1355,37,10,0,0,50,0,1,1
1356,21,10,3,0,15,0,1,1
1357,49,10,0,0,40,0,1,1
1358,39,14,0,1,50,0,1,1
1359,41,16,0,1,40,1,1,1
1360,35,14,0,0,50,1,1,1
1361,29,10,0,0,40,0,1,1
1362,29,5,0,1,40,0,0,0
1363,54,13,0,0,40,1,1,1
1364,32,13,0,0,45,1,1,1
1365,18,7,0,0,30,0,1,1
1366,30,10,0,0,40,1,1,1
1367,66,6,0,0,15,1,0,0
1368,23,9,0,1,40,0,1,1
1369,36,9,0,0,50,0,1,1
1370,34,10,0,0,45,0,1,1
1371,39,11,0,0,60,0,1,1
1372,26,6,1,0,40,0,1,1
1373,78,10,0,0,40,0,1,1
1374,28,10,0,1,40,0,1,1
1375,51,10,0,1,40,0,1,1
1376,33,10,0,0,50,1,1,1
1377,44,7,1,1,40,0,0,0
1378,34,13,0,0,40,1,1,1
1379,33,15,0,0,50,1,1,1
1380,28,14,0,0,60,1,1,1
1381,55,5,1,0,4,0,1,1
1382,30,11,0,0,45,0,1,1
1383,45,9,0,0,40,0,1,1
1384,46,11,1,0,40,1,1,1
1385,17,7,0,1,7,0,1,1
1386,40,7,0,0,40,0,1,1
1387,44,14,0,1,50,1,1,1
1388,56,9,0,0,40,0,1,1
1389,69,12,0,0,40,1,1,1
1390,41,2,0,0,40,0,1,1
1391,47,7,1,0,40,0,1,1
1392,33,7,0,0,40,0,1,1
1393,25,13,0,0,20,0,1,1
1394,42,4,0,1,35,0,1,1
1395,65,13,0,0,30,0,0,0
1396,24,11,0,1,40,0,1,1
1397,48,13,2,1,40,0,1,1
1398,82,4,0,1,40,0,1,1
1399,36,9,0,0,40,1,1,1
1400,34,15,0,1,40,1,1,1
1401,28,9,0,0,40,0,1,1
1402,65,10,3,0,40,1,1,1
1403,66,10,1,0,60,0,1,1
1404,40,10,2,0,30,0,1,1
1405,66,10,0,0,40,0,1,1
1406,37,3,0,0,40,0,1,1
1407,34,13,0,0,40,0,1,1
1408,41,14,0,1,20,0,1,1
1409,43,14,1,1,50,1,1,1
1410,20,9,0,0,45,0,1,1
1411,59,14,0,1,10,0,1,1
1412,48,9,0,0,40,1,1,1
1413,45,11,0,0,40,1,1,1
1414,28,9,0,0,48,0,1,1
1415,43,13,0,1,35,0,1,1
1416,18,10,1,1,15,0,1,1
1417,34,9,0,0,40,0,0,0
1418,55,16,0,0,60,0,1,1
1419,21,9,0,0,40,0,1,1
1420,47,13,0,0,40,0,1,1
1421,45,12,0,1,40,0,1,1
1422,61,9,0,1,40,0,1,1
1423,23,6,0,0,40,0,1,1
1424,44,14,0,1,40,0,1,1
1425,45,9,0,1,50,1,1,1
1426,35,13,0,1,40,0,1,1
1427,17,6,0,1,15,0,0,0
1428,49,13,0,0,50,1,1,1
1429,40,13,1,0,40,1,1,1
1430,28,14,0,0,40,0,1,1
1431,33,10,0,1,60,0,1,1
1432,31,11,0,0,40,0,1,1
1433,38,12,0,0,40,0,1,1
1434,62,6,0,1,35,0,1,1
1435,40,9,0,0,40,0,1,1
1436,61,9,0,1,40,0,1,1
1437,42,14,0,1,40,1,1,1
1438,19,10,3,0,2,0,0,0
1439,32,13,0,0,45,0,1,1
1440,52,9,0,0,40,0,1,1
1441,34,9,0,0,40,0,1,1
1442,37,12,0,1,50,1,1,1
1443,30,13,0,0,45,1,1,1
1444,27,11,0,0,40,0,1,1
1445,25,9,0,1,35,0,1,1
1446,32,10,0,0,50,0,1,1
1447,47,13,0,1,60,1,1,1
1448,43,10,0,0,38,1,1,1
1449,50,14,0,0,36,1,1,1
1450,42,12,0,1,40,1,1,1
1451,31,7,0,0,30,0,1,1
1452,43,9,0,0,30,0,1,1
1453,37,9,3,1,17,0,1,1
1454,58,13,0,0,40,0,1,1
1455,32,10,0,1,38,0,1,1
1456,35,14,0,1,38,1,1,1
1457,40,10,0,0,60,0,1,1
1458,39,9,0,0,45,0,1,1
1459,51,14,0,0,55,1,1,1
1460,42,9,0,0,50,1,1,1
1461,27,10,0,1,40,0,1,1
1462,69,9,0,1,30,0,1,1
1463,74,11,0,1,40,0,1,1
1464,36,12,0,0,43,1,1,1
1465,23,10,0,1,23,0,0,0
1466,48,3,0,0,40,0,1,1
1467,38,10,0,0,40,0,1,1
1468,68,5,0,0,24,0,1,1
1469,40,15,0,1,40,0,1,1
1470,23,5,0,0,40,0,1,1
1471,48,9,0,0,40,0,1,1
1472,47,14,0,0,40,0,1,1
1473,55,9,0,0,51,0,1,1
1474,22,10,0,1,17,0,1,1
1475,49,9,0,0,40,0,1,1
1476,51,9,0,1,40,0,1,1
1477,42,13,0,0,40,1,1,1
1478,31,13,0,0,50,1,1,1
1479,67,9,0,0,24,0,1,1
1480,27,13,1,0,45,0,0,0
1481,59,14,0,0,15,0,1,1
1482,66,9,0,1,25,0,1,1
1483,28,11,0,0,60,1,1,1
1484,33,10,0,0,50,0,1,1
1485,44,13,0,0,55,0,1,1
1486,39,14,1,0,45,1,1,1
1487,39,13,0,0,42,0,1,1
1488,46,9,0,1,38,1,1,1
1489,19,1,0,0,36,0,1,1
1490,44,10,0,0,50,0,1,1
1491,24,9,0,0,40,0,1,1
1492,48,9,1,1,42,0,1,1
1493,27,9,0,0,50,0,1,1
1494,44,10,0,0,35,0,1,1
1495,30,9,0,1,35,0,1,1
1496,32,13,0,0,40,1,1,1
1497,49,14,0,0,78,1,1,1
1498,37,1,0,0,30,0,1,1
1499,24,13,0,1,60,1,1,1
1500,19,10,0,1,20,0,1,1
1501,20,10,0,1,10,0,1,1
1502,25,12,0,0,45,0,1,1
1503,29,10,1,0,40,0,1,1
1504,43,10,0,0,40,1,1,1
1505,35,12,0,0,40,0,1,1
1506,47,10,0,0,48,1,1,1
1507,53,9,0,0,40,0,1,1
1508,27,9,0,0,40,1,1,1
1509,32,9,0,1,40,0,1,1
1510,36,9,0,0,40,0,1,1
1511,55,4,0,0,80,0,1,1
1512,41,6,0,0,70,0,1,1
1513,49,16,0,0,63,1,1,1
1514,36,9,0,0,40,0,1,1
1515,62,13,0,0,28,0,1,1
1516,44,9,0,0,72,0,1,1
1517,69,13,0,0,40,0,1,1
1518,22,10,3,1,40,0,1,1
